STRUCTURE,STRUCTURE_ID,freq,unit,tra_meas,rep_airp,schedule,tra_cov,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSGS,TOT,NAT,2021,3709,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSGS,TOT,NAT,2022,17,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,INTL,2017,2637,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,INTL,2018,494,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,INTL,2019,495,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,INTL,2020,125,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,INTL,2021,3156,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,INTL,2022,290,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,NAT,2017,64592,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,NAT,2018,43018,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,NAT,2019,27370,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,NAT,2020,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,NAT,2021,760,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZA,TOT,NAT,2022,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,INTL,2017,83612,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,INTL,2018,68850,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,INTL,2019,11119,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,INTL,2020,2811,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,INTL,2021,8890,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,INTL,2022,17503,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,NAT,2017,290,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,NAT,2018,12,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,NAT,2019,60,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,NAT,2020,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,NAT,2021,1336,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZB,TOT,NAT,2022,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,INTL,2017,14360891,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,INTL,2018,15186328,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,INTL,2019,15435605,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,INTL,2020,4144397,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,INTL,2021,5035019,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,INTL,2022,11142574,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,NAT,2017,346217,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,NAT,2018,357431,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,NAT,2019,337045,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,NAT,2020,85526,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,NAT,2021,97363,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZH,TOT,NAT,2022,165756,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,INTL,2017,54424,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,INTL,2018,56266,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,INTL,2019,53164,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,INTL,2020,11166,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,INTL,2021,15475,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,INTL,2022,12489,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,NAT,2017,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,NAT,2018,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,NAT,2019,9,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,NAT,2020,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,NAT,2021,368,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CH_LSZR,TOT,NAT,2022,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,INTL,2017,3946841,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,INTL,2018,4121923,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,INTL,2019,4192099,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,INTL,2020,852116,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,INTL,2021,1813182,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,INTL,2022,3006125,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,NAT,2017,75,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,NAT,2018,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,NAT,2019,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,NAT,2020,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,NAT,2021,2913,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCLK,TOT,NAT,2022,4581,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,INTL,2017,1279184,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,INTL,2018,1434062,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,INTL,2019,1520668,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,INTL,2020,311655,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,INTL,2021,760075,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,INTL,2022,1588888,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,NAT,2017,2,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,NAT,2018,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,NAT,2019,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,NAT,2020,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,NAT,2021,1,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CY_LCPH,TOT,NAT,2022,183,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,INTL,2017,10652,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,INTL,2018,21985,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,INTL,2019,30337,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,INTL,2020,8463,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,INTL,2021,250,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,INTL,2022,2659,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,NAT,2017,262,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,NAT,2018,546,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,NAT,2019,67,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,NAT,2020,11,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,NAT,2021,40,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKKV,TOT,NAT,2022,3,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,INTL,2017,151956,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,INTL,2018,189378,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,INTL,2019,163432,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,INTL,2020,18353,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,INTL,2021,69415,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,INTL,2022,145685,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,NAT,2017,15637,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,NAT,2018,15316,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,NAT,2019,5195,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,NAT,2020,1415,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,NAT,2021,2749,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKMT,TOT,NAT,2022,1765,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,INTL,2017,44550,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,INTL,2018,72587,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,INTL,2019,49960,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,INTL,2020,16913,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,INTL,2021,39426,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,INTL,2022,42455,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,NAT,2017,2,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,NAT,2018,255,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,NAT,2019,174,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,NAT,2020,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,NAT,2021,0,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPD,TOT,NAT,2022,357,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,INTL,2017,7689142,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,INTL,2018,8388705,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,INTL,2019,8905382,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,INTL,2020,1799439,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,INTL,2021,2195320,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,INTL,2022,5362014,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,NAT,2017,16863,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,NAT,2018,14870,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,NAT,2019,2864,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,NAT,2020,1712,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,NAT,2021,1922,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKPR,TOT,NAT,2022,1276,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,INTL,2017,236646,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,INTL,2018,253704,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,INTL,2019,276461,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,INTL,2020,42088,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,INTL,2021,93957,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,INTL,2022,239313,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,NAT,2017,1802,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,NAT,2018,3434,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,NAT,2019,2252,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,NAT,2020,441,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,NAT,2021,1530,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,CZ_LKTB,TOT,NAT,2022,1252,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,INTL,2017,6175499,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,INTL,2018,6200050,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,INTL,2019,5651698,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,INTL,2020,1549145,b
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,INTL,2021,4256754,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,INTL,2022,8669511,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,NAT,2017,274954,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,NAT,2018,172536,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,NAT,2019,71025,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,NAT,2020,55779,b
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,NAT,2021,712378,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDB,TOT,NAT,2022,1293084,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,INTL,2017,341281,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,INTL,2018,408334,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,INTL,2019,329010,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,INTL,2020,82144,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,INTL,2021,94353,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,INTL,2022,244614,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,NAT,2017,517086,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,NAT,2018,469463,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,NAT,2019,469128,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,NAT,2020,110434,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,NAT,2021,69161,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDC,TOT,NAT,2022,168530,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,INTL,2017,138350,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,INTL,2018,129815,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,INTL,2019,74638,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,INTL,2020,13351,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,INTL,2021,35148,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,INTL,2022,67242,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,NAT,2017,5734,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,NAT,2018,1297,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,NAT,2019,2998,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,NAT,2020,1165,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,NAT,2021,381,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDE,TOT,NAT,2022,1442,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,INTL,2017,28788728,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,INTL,2018,31121121,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,INTL,2019,31801436,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,INTL,2020,8644045,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,INTL,2021,11371923,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,INTL,2022,22501600,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,NAT,2017,3674471,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,NAT,2018,3855351,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,NAT,2019,3743242,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,NAT,2020,956725,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,NAT,2021,1056078,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDF,TOT,NAT,2022,2055611,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,INTL,2017,292508,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,INTL,2018,325308,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,INTL,2019,301912,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,INTL,2020,65083,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,INTL,2021,141588,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,INTL,2022,343877,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,NAT,2017,189575,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,NAT,2018,188710,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,NAT,2019,186472,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,NAT,2020,45025,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,NAT,2021,35812,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDG,TOT,NAT,2022,78650,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,INTL,2017,6207695,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,INTL,2018,6033268,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,INTL,2019,6094831,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,INTL,2020,1565762,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,INTL,2021,1994244,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,INTL,2022,4366692,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,NAT,2017,2635556,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,NAT,2018,2606125,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,NAT,2019,2586975,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,NAT,2020,746693,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,NAT,2021,647628,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDH,TOT,NAT,2022,1189953,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDK,TOT,INTL,2017,4491993,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDK,TOT,INTL,2018,4868503,
dataflow,ESTAT:AVIA_PAOA(1.0),A,PAS,PAS_BRD_ARR,DE_EDDK,TOT,INTL,2019,4635790,
